Time (s),Temperature (K)
0.0002636810213085353,1992.3573627836627
0.00026383845887762694,1992.8722159873225
0.00026399589644671856,1993.3847410648516
0.00026415333401581017,1993.8949545049202
0.0002643107715849018,1994.4028726356478
0.0002644682091539934,1994.9085116266788
0.000264625646723085,1995.4118874906476
0.00026478308429217663,1995.9130160857828
0.00026494052186126825,1996.4119131176221
0.00026509795943035987,1996.9085941408562
0.0002652553969994515,1997.403074561259
0.0002654128345685431,1997.8953696370106
0.0002655702721376347,1998.385494481393
0.00026572770970672633,1998.8734640639848
0.00026584252826803524,1999.2279876795592
0.00026595734682934415,1999.581378564502
0.00026607216539065306,1999.9336423839127
0.00026618698395196197,2000.2847847639935
0.0002663018025132709,2000.6348112923715
0.0002664166210745798,2000.9837275183459
0.0002665314396358887,2001.3315389532286
0.0002666462581971976,2001.6782510707658
0.0002667610767585065,2002.0238693074787
0.00026687589531981543,2002.368399062921
0.00026699071388112434,2002.7118456999763
0.00026710553244243325,2003.0542145452184
0.00026722035100374216,2003.395510889252
0.0002673351695650511,2003.7357399869984
0.00026744998812636,2004.0749070579832
0.0002676324624661469,2004.6117528659827
0.0002678149368059338,2005.1459500404599
0.0002679974111457207,2005.6775189923596
0.00026817988548550757,2006.2064799167852
0.00026847184382577303,2007.047440765921
0.0002687638021660385,2007.8818569119608
0.00026905576050630396,2008.7098077384173
0.0002693477188465694,2009.5313713097269
0.0002698099770775916,2010.8192792768605
0.0002702722353086138,2012.0916657678367
0.000270734493539636,2013.348821370859
0.0002711967517706582,2014.5910292511758
0.00027165901000168036,2015.818565400736
0.00027212126823270255,2017.0316988607844
0.00027258352646372474,2018.2306919372586
0.0002730457846947469,2019.4158004139326
0.0002735080429257691,2020.5872737599493
0.0002739703011567913,2021.7453553290507
0.0002744325593878135,2022.8902825500365
0.0002748948176188357,2024.0222871096992
0.00027535707584985786,2025.1415951288197
0.00027581933408088005,2026.2484273320113
0.00027628159231190224,2027.3429992110932
0.0002767438505429244,2028.4255211828051
0.0002772061087739466,2029.4961987402305
0.0002776683670049688,2030.555232599403
0.000278130625235991,2031.6028188404
0.0002785928834670132,2032.6391490412982
0.00027905514169803536,2033.664410412369
0.00027951739992905755,2034.6787859199121
0.00027997965816007974,2035.6824544097901
0.0002804419163911019,2036.6755907252998
0.0002809041746221241,2037.6583658201782
0.0002813664328531463,2038.6309468668178
0.0002818286910841685,2039.5934973644653
0.0002822909493151907,2040.5461772425615
0.0002826000190875974,2041.1777187942978
0.00028281528039717364,2041.6150345745723
0.00028303054170674986,2042.0502814669035
0.00028324580301632607,2042.483474641305
0.0002834610643259023,2042.9146291152044
0.0002836763256354785,2043.343759755829
0.0002840161591470371,2044.017145434378
0.00028435599265859565,2044.6855809290357
0.0002846958261701542,2045.3491225242853
0.0002850356596817128,2046.007825632621
0.00028555204211356275,2046.9995958422728
0.0002860684245454127,2047.9805078329216
0.0002865848069772627,2048.9507449838197
0.00028710118940911264,2049.9104864649526
0.0002876175718409626,2050.8599073638097
0.00028813395427281256,2051.799178799591
0.0002889891787553738,2053.3329077913722
0.00028984440323793505,2054.839992175548
0.0002906996277204963,2056.3211423782955
0.00029155485220305755,2057.777043204109
0.0002924100766856188,2059.208355106872
0.00029326530116818004,2060.615715203047
0.0002941205256507413,2061.999738215853
0.00029497575013330253,2063.3610174691585
0.0002956061642372001,2064.3502349512773
0.0002960702419081706,2065.0708767133747
0.0002965343195791411,2065.7851979985344
0.0002969983972501116,2066.4932840843703
0.0002974624749210821,2067.1952186855556
0.0002979265525920526,2067.8910839908353
0.0002983906302630231,2068.5809606978255
0.0002988547079339936,2069.264928046911
0.0002993187856049641,2069.943063854267
0.0002997828632759346,2070.615444544514
0.0003002469409469051,2071.2821451818345
0.0003007110186178756,2071.9432395019157
0.00030103501429564627,2072.4014976400135
0.0003012598015280675,2072.7178637445427
0.00030148458876048874,2073.0329512299704
0.00030170937599291,2073.3467680527847
0.0003019341632253312,2073.6593221022044
0.00030215895045775245,2073.9706212004876
0.0003023837376901737,2074.280673104133
0.0003025494838564447,2074.5084945627063
0.0003027152300227157,2074.735645189634
0.00030288097618898674,2074.962128026793
0.00030304672235525776,2075.1879460972373
0.0003032124685215288,2075.4131024054514
0.0003033782146877998,2075.6375999374272
0.0003035439608540708,2075.861441660857
0.00030370970702034184,2076.08463052501
0.00030387545318661286,2076.307169461287
0.0003040411993528839,2076.529061383046
0.00030416304199078073,2076.6917667043735
0.0003042848846286776,2076.8541250916223
0.00030440672726657445,2077.0161376838305
0.0003045285699044713,2077.177805614984
0.00030465041254236816,2077.339130014066
0.000304772255180265,2077.5001120050024
0.0003048940978181619,2077.6607527066913
0.00030501594045605874,2077.821053233071
0.0003051377830939556,2077.981014693137
0.00030525962573185245,2078.1406381909505
0.0003053814683697493,2078.2999248256756
0.00030556838345873735,2078.5436293494017
0.0003057552985477254,2078.786547612409
0.00030594221363671343,2079.0286835167026
0.0003062438244476331,2079.417760071818
0.00030654543525855275,2079.8048257564824
0.00030703660278316215,2080.430892497303
0.00030752777030777155,2081.051736767952
0.00030801893783238095,2081.6674253580186
0.00030851010535699034,2082.278023899156
0.00030900127288159974,2082.8835968944736
0.00030949244040620914,2083.4842077405087
0.00030998360793081854,2084.079918747651
0.00031047477545542793,2084.670791163421
0.00031096594298003733,2085.256885197228
0.00031145711050464673,2085.838260043554
0.00031194827802925613,2086.414973903096
0.0003124394455538655,2086.9870840031554
0.0003129306130784749,2087.5546466182145
0.0003134217806030843,2088.1177170903134
0.0003139129481276937,2088.676349848739
0.0003144041156523031,2089.2305984289123
0.0003148952831769125,2089.780515490852
0.0003153864507015219,2090.3261528372373
0.0003158776182261313,2090.8675614311483
0.0003163687857507407,2091.404791413226
0.0003168599532753501,2091.937892118473
0.0003173511207999595,2092.4669120925582
0.0003178422883245689,2092.991899107831
0.0003183334558491783,2093.5129001787873
0.0003188246233737877,2094.0299615773806
0.0003193157908983971,2094.543128847673
0.0003198069584230065,2095.0524468204885
0.0003202981259476159,2095.557959627385
0.0003207892934722253,2096.0597107146687
0.0003212804609968347,2096.557742856366
0.0003217716285214441,2097.0520981679574
0.00032212888352964314,2097.4093857471485
0.00032238906960344613,2097.6683941449437
0.0003226492556772491,2097.926396797909
0.0003229094417510521,2098.18339968176
0.0003231696278248551,2098.439408724033
0.0003234298138986581,2098.694429804476
0.00032368999997246106,2098.948468755681
0.00032395018604626405,2099.2015313634874
0.00032421037212006703,2099.4536233676718
0.00032447055819387,2099.7047504620314
0.000324730744267673,2099.9549182951882
0.00032492205985790515,2100.138258708814
0.0003251133754481373,2100.321085721252
0.00032530469103836943,2100.5034015320916
0.0003254960066286016,2100.6852083280996
0.0003256873222188337,2100.8665082833313
0.00032587863780906586,2101.047303559252
