time, temperature((0)(15))
0.0002631, 2390.81
0.0002632, 2391
0.0002633, 2391.19
0.0002634, 2391.38
0.0002635, 2391.57
0.0002636, 2391.77
0.0002637, 2391.95
0.0002638, 2392.14
0.0002639, 2392.33
0.000264, 2392.52
0.0002641, 2392.71
0.0002642, 2392.89
0.0002643, 2393.08
0.0002644, 2393.26
0.0002645, 2393.45
0.0002646, 2393.63
0.0002647, 2393.81
0.0002648, 2393.99
0.0002649, 2394.18
0.000265, 2394.36
0.0002651, 2394.54
0.0002652, 2394.72
0.0002653, 2394.89
0.0002654, 2395.07
0.0002655, 2395.25
0.0002656, 2395.43
0.0002657, 2395.6
0.0002658, 2395.78
0.0002659, 2395.96
0.000266, 2396.13
0.0002661, 2396.3
0.0002662, 2396.48
0.0002663, 2396.65
0.0002664, 2396.82
0.0002665, 2396.99
0.0002666, 2397.16
0.0002667, 2397.34
0.0002668, 2397.5
0.0002669, 2397.67
0.000267, 2397.84
0.0002671, 2398.01
0.0002672, 2398.18
0.0002673, 2398.35
0.0002674, 2398.51
0.0002675, 2398.68
0.0002676, 2398.84
0.0002677, 2399.01
0.0002678, 2399.17
0.0002679, 2399.33
0.000268, 2399.5
0.0002681, 2399.66
0.0002682, 2399.82
0.0002683, 2399.98
0.0002684, 2400.14
0.0002685, 2400.3
0.0002686, 2400.46
0.0002687, 2400.62
0.0002688, 2400.78
0.0002689, 2400.94
0.000269, 2401.1
0.0002691, 2401.25
0.0002692, 2401.41
0.0002693, 2401.57
0.0002694, 2401.72
0.0002695, 2401.88
0.0002696, 2402.03
0.0002697, 2402.18
0.0002698, 2402.34
0.0002699, 2402.49
0.00027, 2402.64
0.0002701, 2402.8
0.0002702, 2402.95
0.0002703, 2403.1
0.0002704, 2403.25
0.0002705, 2403.4
0.0002706, 2403.55
0.0002707, 2403.7
0.0002708, 2403.84
0.0002709, 2403.99
0.000271, 2404.14
0.0002711, 2404.29
0.0002712, 2404.43
0.0002713, 2404.58
0.0002714, 2404.72
0.0002715, 2404.87
0.0002716, 2405.01
0.0002717, 2405.16
0.0002718, 2405.3
0.0002719, 2405.44
0.000272, 2405.59
0.0002721, 2405.73
0.0002722, 2405.87
0.0002723, 2406.01
0.0002724, 2406.15
0.0002725, 2406.29
0.0002726, 2406.43
0.0002727, 2406.57
0.0002728, 2406.71
0.0002729, 2406.85
0.000273, 2406.99
0.0002731, 2407.12
0.0002732, 2407.26
0.0002733, 2407.4
0.0002734, 2407.53
0.0002735, 2407.67
0.0002736, 2407.8
0.0002737, 2407.94
0.0002738, 2408.07
0.0002739, 2408.21
0.000274, 2408.34
0.0002741, 2408.47
0.0002742, 2408.61
0.0002743, 2408.74
0.0002744, 2408.87
0.0002745, 2409
0.0002746, 2409.13
0.0002747, 2409.26
0.0002748, 2409.39
0.0002749, 2409.52
0.000275, 2409.65
0.0002751, 2409.78
0.0002752, 2409.91
0.0002753, 2410.04
0.0002754, 2410.17
0.0002755, 2410.29
0.0002756, 2410.42
0.0002757, 2410.55
0.0002758, 2410.67
0.0002759, 2410.8
0.000276, 2410.93
0.0002761, 2411.05
0.0002762, 2411.17
0.0002763, 2411.3
0.0002764, 2411.42
0.0002765, 2411.55
0.0002766, 2411.67
0.0002767, 2411.79
0.0002768, 2411.91
0.0002769, 2412.04
0.000277, 2412.16
0.0002771, 2412.28
0.0002772, 2412.4
0.0002773, 2412.52
0.0002774, 2412.64
0.0002775, 2412.76
0.0002776, 2412.88
0.0002777, 2413
0.0002778, 2413.12
0.0002779, 2413.23
0.000278, 2413.35
0.0002781, 2413.47
0.0002782, 2413.59
0.0002783, 2413.7
0.0002784, 2413.82
0.0002785, 2413.93
0.0002786, 2414.05
0.0002787, 2414.16
0.0002788, 2414.28
0.0002789, 2414.39
0.000279, 2414.51
0.0002791, 2414.62
0.0002792, 2414.74
0.0002793, 2414.85
0.0002794, 2414.96
0.0002795, 2415.07
0.0002796, 2415.19
0.0002797, 2415.3
0.0002798, 2415.41
0.0002799, 2415.52
0.00028, 2415.63
0.0002801, 2415.74
0.0002802, 2415.85
0.0002803, 2415.96
0.0002804, 2416.07
0.0002805, 2416.18
0.0002806, 2416.29
0.0002807, 2416.4
0.0002808, 2416.5
0.0002809, 2416.61
0.000281, 2416.72
0.0002811, 2416.83
0.0002812, 2416.93
0.0002813, 2417.04
0.0002814, 2417.14
0.0002815, 2417.25
0.0002816, 2417.36
0.0002817, 2417.46
0.0002818, 2417.57
0.0002819, 2417.67
0.000282, 2417.77
0.0002821, 2417.88
0.0002822, 2417.98
0.0002823, 2418.08
0.0002824, 2418.19
0.0002825, 2418.29
0.0002826, 2418.39
0.0002827, 2418.49
0.0002828, 2418.6
0.0002829, 2418.7
0.000283, 2418.8
0.0002831, 2418.9
0.0002832, 2419
0.0002833, 2419.1
0.0002834, 2419.2
0.0002835, 2419.3
0.0002836, 2419.4
0.0002837, 2419.5
0.0002838, 2419.6
0.0002839, 2419.69
0.000284, 2419.79
0.0002841, 2419.89
0.0002842, 2419.99
0.0002843, 2420.08
0.0002844, 2420.18
0.0002845, 2420.28
0.0002846, 2420.37
0.0002847, 2420.47
0.0002848, 2420.57
0.0002849, 2420.66
0.000285, 2420.76
0.0002851, 2420.85
0.0002852, 2420.95
0.0002853, 2421.04
0.0002854, 2421.14
0.0002855, 2421.23
0.0002856, 2421.32
0.0002857, 2421.42
0.0002858, 2421.51
0.0002859, 2421.6
0.000286, 2421.69
0.0002861, 2421.79
0.0002862, 2421.88
0.0002863, 2421.97
0.0002864, 2422.06
0.0002865, 2422.15
0.0002866, 2422.24
0.0002867, 2422.33
0.0002868, 2422.42
0.0002869, 2422.51
0.000287, 2422.6
0.0002871, 2422.69
0.0002872, 2422.78
0.0002873, 2422.87
0.0002874, 2422.96
0.0002875, 2423.05
0.0002876, 2423.14
0.0002877, 2423.22
0.0002878, 2423.31
0.0002879, 2423.4
0.000288, 2423.49
0.0002881, 2423.57
0.0002882, 2423.66
0.0002883, 2423.75
0.0002884, 2423.83
0.0002885, 2423.92
0.0002886, 2424
0.0002887, 2424.09
0.0002888, 2424.18
0.0002889, 2424.26
0.000289, 2424.34
0.0002891, 2424.43
0.0002892, 2424.51
0.0002893, 2424.6
0.0002894, 2424.68
0.0002895, 2424.76
0.0002896, 2424.85
0.0002897, 2424.93
0.0002898, 2425.01
0.0002899, 2425.1
0.00029, 2425.18
0.0002901, 2425.26
0.0002902, 2425.34
0.0002903, 2425.42
0.0002904, 2425.51
0.0002905, 2425.59
0.0002906, 2425.67
0.0002907, 2425.75
0.0002908, 2425.83
0.0002909, 2425.91
0.000291, 2425.99
0.0002911, 2426.07
0.0002912, 2426.15
0.0002913, 2426.23
0.0002914, 2426.31
0.0002915, 2426.39
0.0002916, 2426.46
0.0002917, 2426.54
0.0002918, 2426.62
0.0002919, 2426.7
0.000292, 2426.78
0.0002921, 2426.85
0.0002922, 2426.93
0.0002923, 2427.01
0.0002924, 2427.09
0.0002925, 2427.16
0.0002926, 2427.24
0.0002927, 2427.31
0.0002928, 2427.39
0.0002929, 2427.47
0.000293, 2427.54
0.0002931, 2427.62
0.0002932, 2427.69
0.0002933, 2427.77
0.0002934, 2427.84
0.0002935, 2427.92
0.0002936, 2427.99
0.0002937, 2428.07
0.0002938, 2428.14
0.0002939, 2428.21
0.000294, 2428.29
0.0002941, 2428.36
0.0002942, 2428.43
0.0002943, 2428.51
0.0002944, 2428.58
0.0002945, 2428.65
0.0002946, 2428.72
0.0002947, 2428.8
0.0002948, 2428.87
0.0002949, 2428.94
0.000295, 2429.01
0.0002951, 2429.08
0.0002952, 2429.15
0.0002953, 2429.22
0.0002954, 2429.29
0.0002955, 2429.36
0.0002956, 2429.44
0.0002957, 2429.51
0.0002958, 2429.58
0.0002959, 2429.64
0.000296, 2429.71
0.0002961, 2429.78
0.0002962, 2429.85
0.0002963, 2429.92
0.0002964, 2429.99
0.0002965, 2430.06
0.0002966, 2430.13
0.0002967, 2430.2
0.0002968, 2430.26
0.0002969, 2430.33
0.000297, 2430.4
0.0002971, 2430.47
0.0002972, 2430.53
0.0002973, 2430.6
0.0002974, 2430.67
0.0002975, 2430.73
0.0002976, 2430.8
0.0002977, 2430.87
0.0002978, 2430.93
0.0002979, 2431
0.000298, 2431.06
0.0002981, 2431.13
0.0002982, 2431.2
0.0002983, 2431.26
0.0002984, 2431.33
0.0002985, 2431.39
0.0002986, 2431.46
0.0002987, 2431.52
0.0002988, 2431.58
0.0002989, 2431.65
0.000299, 2431.71
0.0002991, 2431.78
0.0002992, 2431.84
0.0002993, 2431.9
0.0002994, 2431.97
0.0002995, 2432.03
0.0002996, 2432.09
0.0002997, 2432.16
0.0002998, 2432.22
0.0002999, 2432.28
0.0003, 2432.34
0.0003001, 2432.4
0.0003002, 2432.47
0.0003003, 2432.53
0.0003004, 2432.59
0.0003005, 2432.65
0.0003006, 2432.71
0.0003007, 2432.77
0.0003008, 2432.83
0.0003009, 2432.89
0.000301, 2432.96
0.0003011, 2433.02
0.0003012, 2433.08
0.0003013, 2433.14
0.0003014, 2433.2
0.0003015, 2433.26
0.0003016, 2433.32
0.0003017, 2433.37
0.0003018, 2433.43
0.0003019, 2433.49
0.000302, 2433.55
0.0003021, 2433.61
0.0003022, 2433.67
0.0003023, 2433.73
0.0003024, 2433.79
0.0003025, 2433.84
0.0003026, 2433.9
0.0003027, 2433.96
0.0003028, 2434.02
0.0003029, 2434.08
0.000303, 2434.13
0.0003031, 2434.19
0.0003032, 2434.25
0.0003033, 2434.31
0.0003034, 2434.36
0.0003035, 2434.42
0.0003036, 2434.47
0.0003037, 2434.53
0.0003038, 2434.59
0.0003039, 2434.64
0.000304, 2434.7
0.0003041, 2434.75
0.0003042, 2434.81
0.0003043, 2434.87
0.0003044, 2434.92
0.0003045, 2434.98
0.0003046, 2435.03
0.0003047, 2435.09
0.0003048, 2435.14
0.0003049, 2435.2
0.000305, 2435.25
0.0003051, 2435.3
0.0003052, 2435.36
0.0003053, 2435.41
0.0003054, 2435.47
0.0003055, 2435.52
0.0003056, 2435.57
0.0003057, 2435.63
0.0003058, 2435.68
0.0003059, 2435.73
0.000306, 2435.79
0.0003061, 2435.84
0.0003062, 2435.89
0.0003063, 2435.94
0.0003064, 2436
0.0003065, 2436.05
0.0003066, 2436.1
0.0003067, 2436.15
0.0003068, 2436.2
0.0003069, 2436.26
0.000307, 2436.31
0.0003071, 2436.36
0.0003072, 2436.41
0.0003073, 2436.46
0.0003074, 2436.51
0.0003075, 2436.56
0.0003076, 2436.61
0.0003077, 2436.66
0.0003078, 2436.71
0.0003079, 2436.77
0.000308, 2436.82
0.0003081, 2436.87
0.0003082, 2436.92
0.0003083, 2436.96
0.0003084, 2437.02
0.0003085, 2437.06
0.0003086, 2437.11
0.0003087, 2437.16
0.0003088, 2437.21
0.0003089, 2437.26
0.000309, 2437.31
0.0003091, 2437.36
0.0003092, 2437.41
0.0003093, 2437.46
0.0003094, 2437.5
0.0003095, 2437.55
0.0003096, 2437.6
0.0003097, 2437.65
0.0003098, 2437.7
0.0003099, 2437.75
0.00031, 2437.79
0.0003101, 2437.84
0.0003102, 2437.89
0.0003103, 2437.93
0.0003104, 2437.98
0.0003105, 2438.03
0.0003106, 2438.08
0.0003107, 2438.12
0.0003108, 2438.17
0.0003109, 2438.22
0.000311, 2438.26
0.0003111, 2438.31
0.0003112, 2438.36
0.0003113, 2438.4
0.0003114, 2438.45
0.0003115, 2438.49
0.0003116, 2438.54
0.0003117, 2438.58
0.0003118, 2438.63
0.0003119, 2438.67
0.000312, 2438.72
0.0003121, 2438.76
0.0003122, 2438.81
0.0003123, 2438.85
0.0003124, 2438.9
0.0003125, 2438.94
0.0003126, 2438.99
0.0003127, 2439.03
0.0003128, 2439.08
0.0003129, 2439.12
0.000313, 2439.17
0.0003131, 2439.21
0.0003132, 2439.25
0.0003133, 2439.3
0.0003134, 2439.34
0.0003135, 2439.38
0.0003136, 2439.43
0.0003137, 2439.47
0.0003138, 2439.51
0.0003139, 2439.56
0.000314, 2439.6
0.0003141, 2439.64
0.0003142, 2439.69
0.0003143, 2439.73
0.0003144, 2439.77
0.0003145, 2439.81
0.0003146, 2439.85
0.0003147, 2439.9
0.0003148, 2439.94
0.0003149, 2439.98
0.000315, 2440.02
0.0003151, 2440.06
0.0003152, 2440.11
0.0003153, 2440.15
0.0003154, 2440.19
0.0003155, 2440.23
0.0003156, 2440.27
0.0003157, 2440.31
0.0003158, 2440.35
0.0003159, 2440.39
0.000316, 2440.44
0.0003161, 2440.48
0.0003162, 2440.52
0.0003163, 2440.56
0.0003164, 2440.6
0.0003165, 2440.64
0.0003166, 2440.68
0.0003167, 2440.72
0.0003168, 2440.76
0.0003169, 2440.8
0.000317, 2440.84
0.0003171, 2440.88
0.0003172, 2440.92
0.0003173, 2440.96
0.0003174, 2441
0.0003175, 2441.03
0.0003176, 2441.07
0.0003177, 2441.11
0.0003178, 2441.15
0.0003179, 2441.19
0.000318, 2441.23
0.0003181, 2441.27
0.0003182, 2441.31
0.0003183, 2441.34
0.0003184, 2441.38
0.0003185, 2441.42
0.0003186, 2441.46
0.0003187, 2441.5
0.0003188, 2441.53
0.0003189, 2441.57
0.000319, 2441.61
0.0003191, 2441.65
0.0003192, 2441.69
0.0003193, 2441.72
0.0003194, 2441.76
0.0003195, 2441.8
0.0003196, 2441.84
0.0003197, 2441.87
0.0003198, 2441.91
0.0003199, 2441.95
0.00032, 2441.98
0.0003201, 2442.02
0.0003202, 2442.06
0.0003203, 2442.09
0.0003204, 2442.13
0.0003205, 2442.17
0.0003206, 2442.2
0.0003207, 2442.24
0.0003208, 2442.27
0.0003209, 2442.31
0.000321, 2442.35
0.0003211, 2442.38
0.0003212, 2442.42
0.0003213, 2442.45
0.0003214, 2442.49
0.0003215, 2442.52
0.0003216, 2442.56
0.0003217, 2442.59
0.0003218, 2442.63
0.0003219, 2442.66
0.000322, 2442.7
0.0003221, 2442.74
0.0003222, 2442.77
0.0003223, 2442.8
0.0003224, 2442.84
0.0003225, 2442.87
0.0003226, 2442.91
0.0003227, 2442.94
0.0003228, 2442.98
0.0003229, 2443.01
0.000323, 2443.04
0.0003231, 2443.08
0.0003232, 2443.11
0.0003233, 2443.15
0.0003234, 2443.18
0.0003235, 2443.21
0.0003236, 2443.25
0.0003237, 2443.28
0.0003238, 2443.31
0.0003239, 2443.35
0.000324, 2443.38
0.0003241, 2443.41
0.0003242, 2443.45
0.0003243, 2443.48
0.0003244, 2443.51
0.0003245, 2443.55
0.0003246, 2443.58
0.0003247, 2443.61
0.0003248, 2443.64
0.0003249, 2443.68
0.000325, 2443.71
0.0003251, 2443.74
0.0003252, 2443.77
0.0003253, 2443.81
0.0003254, 2443.84
0.0003255, 2443.87
0.0003256, 2443.9
0.0003257, 2443.93
0.0003258, 2443.96
0.0003259, 2444
0.000326, 2444.03
0.0003261, 2444.06
0.0003262, 2444.09
0.0003263, 2444.12
0.0003264, 2444.15
0.0003265, 2444.19
0.0003266, 2444.22
0.0003267, 2444.25
0.0003268, 2444.28
0.0003269, 2444.31
0.000327, 2444.34
0.0003271, 2444.37
0.0003272, 2444.4
0.0003273, 2444.43
0.0003274, 2444.46
0.0003275, 2444.49
0.0003276, 2444.52
0.0003277, 2444.55
0.0003278, 2444.58
0.0003279, 2444.61
0.000328, 2444.64
0.0003281, 2444.67
0.0003282, 2444.7
0.0003283, 2444.73
0.0003284, 2444.76
0.0003285, 2444.79
0.0003286, 2444.82
0.0003287, 2444.85
0.0003288, 2444.88
0.0003289, 2444.91
0.000329, 2444.94
0.0003291, 2444.97
0.0003292, 2445
0.0003293, 2445.03
0.0003294, 2445.06
0.0003295, 2445.09
0.0003296, 2445.12
0.0003297, 2445.14
0.0003298, 2445.17
0.0003299, 2445.2
0.00033, 2445.23
0.0003301, 2445.26
0.0003302, 2445.29
0.0003303, 2445.32
0.0003304, 2445.34
0.0003305, 2445.37
0.0003306, 2445.4
0.0003307, 2445.43
0.0003308, 2445.46
0.0003309, 2445.48
0.000331, 2445.51
0.0003311, 2445.54
0.0003312, 2445.57
0.0003313, 2445.6
0.0003314, 2445.62
0.0003315, 2445.65
0.0003316, 2445.68
0.0003317, 2445.71
0.0003318, 2445.73
0.0003319, 2445.76
0.000332, 2445.79
0.0003321, 2445.81
0.0003322, 2445.84
0.0003323, 2445.87
0.0003324, 2445.9
0.0003325, 2445.92
0.0003326, 2445.95
0.0003327, 2445.98
0.0003328, 2446
0.0003329, 2446.03
0.000333, 2446.06
0.0003331, 2446.08
0.0003332, 2446.11
0.0003333, 2446.13
0.0003334, 2446.16
0.0003335, 2446.19
0.0003336, 2446.21
0.0003337, 2446.24
0.0003338, 2446.27
0.0003339, 2446.29
0.000334, 2446.32
0.0003341, 2446.34
0.0003342, 2446.37
0.0003343, 2446.39
0.0003344, 2446.42
0.0003345, 2446.45
0.0003346, 2446.47
0.0003347, 2446.5
0.0003348, 2446.52
0.0003349, 2446.55
0.000335, 2446.57
0.0003351, 2446.6
0.0003352, 2446.62
0.0003353, 2446.65
0.0003354, 2446.67
0.0003355, 2446.7
0.0003356, 2446.72
0.0003357, 2446.75
0.0003358, 2446.77
0.0003359, 2446.8
0.000336, 2446.82
0.0003361, 2446.85
0.0003362, 2446.87
0.0003363, 2446.9
0.0003364, 2446.92
0.0003365, 2446.94
0.0003366, 2446.97
0.0003367, 2446.99
0.0003368, 2447.02
0.0003369, 2447.04
0.000337, 2447.06
0.0003371, 2447.09
0.0003372, 2447.11
0.0003373, 2447.14
0.0003374, 2447.16
0.0003375, 2447.18
0.0003376, 2447.21
0.0003377, 2447.23
0.0003378, 2447.26
0.0003379, 2447.28
0.000338, 2447.3
0.0003381, 2447.33
0.0003382, 2447.35
0.0003383, 2447.37
0.0003384, 2447.4
0.0003385, 2447.42
0.0003386, 2447.44
0.0003387, 2447.47
0.0003388, 2447.49
0.0003389, 2447.51
0.000339, 2447.53
0.0003391, 2447.56
0.0003392, 2447.58
0.0003393, 2447.6
0.0003394, 2447.63
0.0003395, 2447.65
0.0003396, 2447.67
0.0003397, 2447.69
0.0003398, 2447.72
0.0003399, 2447.74
0.00034, 2447.76
0.0003401, 2447.78
0.0003402, 2447.8
0.0003403, 2447.83
0.0003404, 2447.85
0.0003405, 2447.87
0.0003406, 2447.89
0.0003407, 2447.91
0.0003408, 2447.94
0.0003409, 2447.96
0.000341, 2447.98
0.0003411, 2448
0.0003412, 2448.02
0.0003413, 2448.05
0.0003414, 2448.07
0.0003415, 2448.09
0.0003416, 2448.11
0.0003417, 2448.13
0.0003418, 2448.15
0.0003419, 2448.17
0.000342, 2448.2
0.0003421, 2448.22
0.0003422, 2448.24
0.0003423, 2448.26
0.0003424, 2448.28
0.0003425, 2448.3
0.0003426, 2448.32
0.0003427, 2448.34
0.0003428, 2448.36
0.0003429, 2448.38
0.000343, 2448.4
0.0003431, 2448.43
0.0003432, 2448.45
0.0003433, 2448.47
0.0003434, 2448.49
0.0003435, 2448.51
0.0003436, 2448.53
0.0003437, 2448.55
0.0003438, 2448.57
0.0003439, 2448.59
0.000344, 2448.61
0.0003441, 2448.63
0.0003442, 2448.65
0.0003443, 2448.67
0.0003444, 2448.69
0.0003445, 2448.71
0.0003446, 2448.73
0.0003447, 2448.75
0.0003448, 2448.77
0.0003449, 2448.79
0.000345, 2448.81
0.0003451, 2448.83
0.0003452, 2448.85
0.0003453, 2448.87
0.0003454, 2448.89
0.0003455, 2448.91
0.0003456, 2448.93
0.0003457, 2448.95
0.0003458, 2448.97
0.0003459, 2448.99
0.000346, 2449.01
0.0003461, 2449.02
0.0003462, 2449.04
0.0003463, 2449.06
0.0003464, 2449.08
0.0003465, 2449.1
0.0003466, 2449.12
0.0003467, 2449.14
0.0003468, 2449.16
0.0003469, 2449.18
0.000347, 2449.2
0.0003471, 2449.21
0.0003472, 2449.23
0.0003473, 2449.25
0.0003474, 2449.27
0.0003475, 2449.29
0.0003476, 2449.31
0.0003477, 2449.33
0.0003478, 2449.34
0.0003479, 2449.36
0.000348, 2449.38
0.0003481, 2449.4
0.0003482, 2449.42
0.0003483, 2449.44
0.0003484, 2449.45
0.0003485, 2449.47
0.0003486, 2449.49
0.0003487, 2449.51
0.0003488, 2449.53
0.0003489, 2449.54
0.000349, 2449.56
0.0003491, 2449.58
0.0003492, 2449.6
0.0003493, 2449.62
0.0003494, 2449.63
0.0003495, 2449.65
0.0003496, 2449.67
0.0003497, 2449.69
0.0003498, 2449.71
0.0003499, 2449.72
0.00035, 2449.74
0.0003501, 2449.76
0.0003502, 2449.77
0.0003503, 2449.79
0.0003504, 2449.81
0.0003505, 2449.83
0.0003506, 2449.85
0.0003507, 2449.86
0.0003508, 2449.88
0.0003509, 2449.9
0.000351, 2449.91
0.0003511, 2449.93
0.0003512, 2449.95
0.0003513, 2449.96
0.0003514, 2449.98
0.0003515, 2450
0.0003516, 2450.01
0.0003517, 2450.03
0.0003518, 2450.05
0.0003519, 2450.07
0.000352, 2450.08
0.0003521, 2450.1
0.0003522, 2450.11
0.0003523, 2450.13
0.0003524, 2450.15
0.0003525, 2450.16
0.0003526, 2450.18
0.0003527, 2450.2
0.0003528, 2450.21
0.0003529, 2450.23
0.000353, 2450.25
0.0003531, 2450.26
0.0003532, 2450.28
0.0003533, 2450.29
0.0003534, 2450.31
0.0003535, 2450.33
0.0003536, 2450.34
0.0003537, 2450.36
0.0003538, 2450.38
0.0003539, 2450.39
0.000354, 2450.41
0.0003541, 2450.42
0.0003542, 2450.44
0.0003543, 2450.45
0.0003544, 2450.47
0.0003545, 2450.49
0.0003546, 2450.5
0.0003547, 2450.52
0.0003548, 2450.53
0.0003549, 2450.55
0.000355, 2450.56
0.0003551, 2450.58
0.0003552, 2450.59
0.0003553, 2450.61
0.0003554, 2450.63
0.0003555, 2450.64
0.0003556, 2450.66
0.0003557, 2450.67
0.0003558, 2450.69
0.0003559, 2450.7
0.000356, 2450.72
0.0003561, 2450.73
0.0003562, 2450.75
0.0003563, 2450.76
0.0003564, 2450.78
0.0003565, 2450.79
0.0003566, 2450.81
0.0003567, 2450.82
0.0003568, 2450.84
0.0003569, 2450.85
0.000357, 2450.87
0.0003571, 2450.88
0.0003572, 2450.9
0.0003573, 2450.91
0.0003574, 2450.93
0.0003575, 2450.94
0.0003576, 2450.95
0.0003577, 2450.97
0.0003578, 2450.98
0.0003579, 2451
0.000358, 2451.01
0.0003581, 2451.03
0.0003582, 2451.04
0.0003583, 2451.06
0.0003584, 2451.07
0.0003585, 2451.08
0.0003586, 2451.1
0.0003587, 2451.11
0.0003588, 2451.13
0.0003589, 2451.14
0.000359, 2451.16
0.0003591, 2451.17
0.0003592, 2451.18
0.0003593, 2451.2
0.0003594, 2451.21
0.0003595, 2451.23
0.0003596, 2451.24
0.0003597, 2451.25
0.0003598, 2451.27
0.0003599, 2451.28
0.00036, 2451.29
0.0003601, 2451.31
0.0003602, 2451.32
0.0003603, 2451.34
0.0003604, 2451.35
0.0003605, 2451.36
0.0003606, 2451.38
0.0003607, 2451.39
0.0003608, 2451.4
0.0003609, 2451.42
0.000361, 2451.43
0.0003611, 2451.44
0.0003612, 2451.46
0.0003613, 2451.47
0.0003614, 2451.48
0.0003615, 2451.5
0.0003616, 2451.51
0.0003617, 2451.52
0.0003618, 2451.54
0.0003619, 2451.55
0.000362, 2451.56
0.0003621, 2451.58
0.0003622, 2451.59
0.0003623, 2451.6
0.0003624, 2451.62
0.0003625, 2451.63
0.0003626, 2451.64
0.0003627, 2451.65
0.0003628, 2451.67
0.0003629, 2451.68
0.000363, 2451.69
0.0003631, 2451.71
0.0003632, 2451.72
0.0003633, 2451.73
0.0003634, 2451.74
0.0003635, 2451.76
0.0003636, 2451.77
0.0003637, 2451.78
0.0003638, 2451.79
0.0003639, 2451.81
0.000364, 2451.82
0.0003641, 2451.83
0.0003642, 2451.84
0.0003643, 2451.86
0.0003644, 2451.87
0.0003645, 2451.88
0.0003646, 2451.89
0.0003647, 2451.91
0.0003648, 2451.92
0.0003649, 2451.93
0.000365, 2451.94
0.0003651, 2451.96
0.0003652, 2451.97
0.0003653, 2451.98
0.0003654, 2451.99
0.0003655, 2452
0.0003656, 2452.02
0.0003657, 2452.03
0.0003658, 2452.04
0.0003659, 2452.05
0.000366, 2452.06
0.0003661, 2452.07
0.0003662, 2452.09
0.0003663, 2452.1
0.0003664, 2452.11
0.0003665, 2452.12
0.0003666, 2452.13
0.0003667, 2452.15
0.0003668, 2452.16
0.0003669, 2452.17
0.000367, 2452.18
0.0003671, 2452.19
0.0003672, 2452.2
0.0003673, 2452.22
0.0003674, 2452.23
0.0003675, 2452.24
0.0003676, 2452.25
0.0003677, 2452.26
0.0003678, 2452.27
0.0003679, 2452.28
0.000368, 2452.3
0.0003681, 2452.31
0.0003682, 2452.32
0.0003683, 2452.33
0.0003684, 2452.34
0.0003685, 2452.35
0.0003686, 2452.36
0.0003687, 2452.38
0.0003688, 2452.39
0.0003689, 2452.4
0.000369, 2452.41
0.0003691, 2452.42
0.0003692, 2452.43
0.0003693, 2452.44
0.0003694, 2452.45
0.0003695, 2452.46
0.0003696, 2452.47
0.0003697, 2452.49
0.0003698, 2452.5
0.0003699, 2452.51
0.00037, 2452.52
0.0003701, 2452.53
0.0003702, 2452.54
0.0003703, 2452.55
0.0003704, 2452.56
0.0003705, 2452.57
0.0003706, 2452.58
0.0003707, 2452.59
0.0003708, 2452.6
0.0003709, 2452.62
0.000371, 2452.63
0.0003711, 2452.64
0.0003712, 2452.65
0.0003713, 2452.66
0.0003714, 2452.67
0.0003715, 2452.68
0.0003716, 2452.69
0.0003717, 2452.7
0.0003718, 2452.71
0.0003719, 2452.72
0.000372, 2452.73
0.0003721, 2452.74
0.0003722, 2452.75
0.0003723, 2452.76
0.0003724, 2452.77
0.0003725, 2452.78
0.0003726, 2452.79
0.0003727, 2452.8
0.0003728, 2452.81
0.0003729, 2452.82
0.000373, 2452.83
0.0003731, 2452.84
0.0003732, 2452.85
0.0003733, 2452.86
0.0003734, 2452.87
0.0003735, 2452.88
0.0003736, 2452.89
0.0003737, 2452.9
0.0003738, 2452.91
0.0003739, 2452.92
0.000374, 2452.93
0.0003741, 2452.94
0.0003742, 2452.95
0.0003743, 2452.96
0.0003744, 2452.97
0.0003745, 2452.98
0.0003746, 2452.99
0.0003747, 2453
0.0003748, 2453.01
0.0003749, 2453.02
0.000375, 2453.03
0.0003751, 2453.04
0.0003752, 2453.05
0.0003753, 2453.06
0.0003754, 2453.07
0.0003755, 2453.08
0.0003756, 2453.09
0.0003757, 2453.1
0.0003758, 2453.11
0.0003759, 2453.12
0.000376, 2453.12
0.0003761, 2453.13
0.0003762, 2453.14
0.0003763, 2453.15
0.0003764, 2453.16
0.0003765, 2453.17
0.0003766, 2453.18
0.0003767, 2453.19
0.0003768, 2453.2
0.0003769, 2453.21
0.000377, 2453.22
0.0003771, 2453.23
0.0003772, 2453.24
0.0003773, 2453.24
0.0003774, 2453.25
0.0003775, 2453.26
0.0003776, 2453.27
0.0003777, 2453.28
0.0003778, 2453.29
0.0003779, 2453.3
0.000378, 2453.31
0.0003781, 2453.32
0.0003782, 2453.33
0.0003783, 2453.34
0.0003784, 2453.34
0.0003785, 2453.35
0.0003786, 2453.36
0.0003787, 2453.37
0.0003788, 2453.38
0.0003789, 2453.39
0.000379, 2453.4
0.0003791, 2453.41
0.0003792, 2453.41
0.0003793, 2453.42
0.0003794, 2453.43
0.0003795, 2453.44
0.0003796, 2453.45
0.0003797, 2453.46
0.0003798, 2453.47
0.0003799, 2453.47
0.00038, 2453.48
0.0003801, 2453.49
0.0003802, 2453.5
0.0003803, 2453.51
0.0003804, 2453.52
0.0003805, 2453.53
0.0003806, 2453.53
0.0003807, 2453.54
0.0003808, 2453.55
