-0.7320943610 -0.6052901695
-0.7326888030 -0.6054936925
-0.7332819545 -0.6057009464
-0.7338737920 -0.6059119231
-0.7344642923 -0.6061266142
-0.7350534320 -0.6063450113
-0.7356411879 -0.6065671058
-0.7362275367 -0.6067928888
-0.7368124553 -0.6070223514
-0.7373959206 -0.6072554847
-0.7379779096 -0.6074922793
-0.7385583992 -0.6077327260
-0.7391373667 -0.6079768153
-0.7397147891 -0.6082245374
-0.7402906436 -0.6084758827
-0.7408649075 -0.6087308413
-0.7414375581 -0.6089894029
-0.7420085728 -0.6092515575
-0.7425779292 -0.6095172948
-0.7431456046 -0.6097866041
-0.7437115767 -0.6100594748
-0.7442758231 -0.6103358963
-0.7448383216 -0.6106158576
-0.7453990500 -0.6108993476
-0.7459579861 -0.6111863551
-0.7465151078 -0.6114768689
-0.7470703932 -0.6117708774
-0.7476238204 -0.6120683690
-0.7481753674 -0.6123693320
-0.7487250126 -0.6126737545
-0.7492727342 -0.6129816245
-0.7498185105 -0.6132929299
-0.7503623202 -0.6136076583
-0.7509041416 -0.6139257973
-0.7514439534 -0.6142473344
-0.7519817343 -0.6145722568
-0.7525174630 -0.6149005518
-0.7530511184 -0.6152322064
-0.7535826795 -0.6155672074
-0.7541121252 -0.6159055418
-0.7546394347 -0.6162471960
-0.7551645871 -0.6165921566
-0.7556875616 -0.6169404101
-0.7562083378 -0.6172919426
-0.7567268949 -0.6176467402
-0.7572432126 -0.6180047891
-0.7577572703 -0.6183660749
-0.7582690480 -0.6187305836
-0.7587785252 -0.6190983006
-0.7592856820 -0.6194692114
-0.7597904983 -0.6198433015
-0.7602929542 -0.6202205560
-0.7607930298 -0.6206009601
-0.7612907054 -0.6209844988
-0.7617859613 -0.6213711568
-0.7622787780 -0.6217609189
-0.7627691361 -0.6221537698
-0.7632570162 -0.6225496940
-0.7637423990 -0.6229486757
-0.7642252653 -0.6233506993
-0.7647055962 -0.6237557489
-0.7651833725 -0.6241638085
-0.7656585756 -0.6245748619
-0.7661311865 -0.6249888930
-0.7666011867 -0.6254058855
-0.7670685577 -0.6258258227
-0.7675332808 -0.6262486883
-0.7679953379 -0.6266744654
-0.7684547106 -0.6271031373
-0.7689113808 -0.6275346870
-0.7693653306 -0.6279690975
-0.7698165419 -0.6284063517
-0.7702649970 -0.6288464323
-0.7707106781 -0.6292893219
-0.7711535677 -0.6297350030
-0.7715936483 -0.6301834581
-0.7720309025 -0.6306346694
-0.7724653130 -0.6310886192
-0.7728968627 -0.6315452894
-0.7733255346 -0.6320046621
-0.7737513117 -0.6324667192
-0.7741741773 -0.6329314423
-0.7745941145 -0.6333988133
-0.7750111070 -0.6338688135
-0.7754251381 -0.6343414244
-0.7758361915 -0.6348166275
-0.7762442511 -0.6352944038
-0.7766493007 -0.6357747347
-0.7770513243 -0.6362576010
-0.7774503060 -0.6367429838
-0.7778462302 -0.6372308639
-0.7782390811 -0.6377212220
-0.7786288432 -0.6382140387
-0.7790155012 -0.6387092946
-0.7793990399 -0.6392069702
-0.7797794440 -0.6397070458
-0.7801566985 -0.6402095017
-0.7805307886 -0.6407143180
-0.7809016994 -0.6412214748
-0.7812694164 -0.6417309520
-0.7816339251 -0.6422427297
-0.7819952109 -0.6427567874
-0.7823532598 -0.6432731051
-0.7827080574 -0.6437916622
-0.7830595899 -0.6443124384
-0.7834078434 -0.6448354129
-0.7837528040 -0.6453605653
-0.7840944582 -0.6458878748
-0.7844327926 -0.6464173205
-0.7847677936 -0.6469488816
-0.7850994482 -0.6474825370
-0.7854277432 -0.6480182657
-0.7857526656 -0.6485560466
-0.7860742027 -0.6490958584
-0.7863923417 -0.6496376798
-0.7867070701 -0.6501814895
-0.7870183755 -0.6507272658
-0.7873262455 -0.6512749874
-0.7876306680 -0.6518246326
-0.7879316310 -0.6523761796
-0.7882291226 -0.6529296068
-0.7885231311 -0.6534848922
-0.7888136449 -0.6540420139
-0.7891006524 -0.6546009500
-0.7893841424 -0.6551616784
-0.7896641037 -0.6557241769
-0.7899405252 -0.6562884233
-0.7902133959 -0.6568543954
-0.7904827052 -0.6574220708
-0.7907484425 -0.6579914272
-0.7910105971 -0.6585624419
-0.7912691587 -0.6591350925
-0.7915241173 -0.6597093564
-0.7917754626 -0.6602852109
-0.7920231847 -0.6608626333
