Time (s),Temperature (K)
0.0001261936559372739,1000.0212163160585
0.0001267682241878672,1000.0222446124659
0.0001273427924384605,1000.0233237095621
0.00012791736068905378,1000.024456211972
0.00012849192893964707,1000.0256448667886
0.00012906649719024037,1000.0268925721739
0.00012964106544083366,1000.0282023865492
0.00013021563369142695,1000.0295775384183
0.00013079020194202025,1000.0310214368737
0.00013136477019261354,1000.0325376828401
0.00013193933844320683,1000.0341300811127
0.00013251390669380013,1000.0358026532548
0.00013308847494439342,1000.0375596514222
0.00013366304319498672,1000.0394055731907
0.00013423761144558,1000.0413451774675
0.0001348121796961733,1000.0433835015748
0.0001353867479467666,1000.0455258796036
0.0001359613161973599,1000.0477779621425
0.00013653588444795318,1000.050145737494
0.00013711045269854648,1000.0526355545038
0.00013768502094913977,1000.0552541471452
0.00013825958919973306,1000.0580086609993
0.00013883415745032636,1000.0609066817942
0.00013940872570091965,1000.0639562661801
0.00013998329395151294,1000.0671659749337
0.00014055786220210624,1000.0705449088022
0.00014113243045269953,1000.0741027472131
0.00014170699870329282,1000.0778497901014
0.00014228156695388612,1000.0817970031234
0.0001428561352044794,1000.085956066558
0.0001434307034550727,1000.0903394282166
0.0001438539239330676,1000.0937193282875
0.0001442771444110625,1000.0972337160244
0.0001447003648890574,1000.1008884760446
0.00014512358536705232,1000.1046897834564
0.00014554680584504722,1000.1086441201023
0.00014597002632304212,1000.1127582919058
0.00014639324680103702,1000.1170394471928
0.00014681646727903193,1000.1214950960489
0.00014723968775702683,1000.1261331308791
0.00014766290823502173,1000.1309618482934
0.00014808612871301664,1000.1359899723711
0.00014850934919101154,1000.14122667936
0.00014893256966900644,1000.1466816239002
0.00014935579014700134,1000.1523649668919
0.00014977901062499625,1000.1582874051182
0.00015020223110299115,1000.1644602027296
0.00015062545158098605,1000.1708952247038
0.00015104867205898096,1000.1776049724061
0.00015147189253697586,1000.1846026213861
0.00015189511301497076,1000.1919020615563
0.00015231833349296567,1000.1995179398958
0.00015274155397096057,1000.20746570584
0.00015316477444895547,1000.2157616595216
0.00015358799492695037,1000.2244230030418
0.00015401121540494528,1000.233467894954
0.00015443443588294018,1000.2429155081524
0.00015485765636093508,1000.2527860913739
0.00015528087683892999,1000.2631010345274
0.0001557040973169249,1000.2738829380744
0.0001561273177949198,1000.2851556866958
0.0001565505382729147,1000.2969445274883
0.0001569737587509096,1000.3092761529455
0.0001573969792289045,1000.3221787889877
0.0001578201997068994,1000.3356822883148
0.0001582434201848943,1000.3498182293606
0.0001586666406628892,1000.3646200211405
0.0001590898611408841,1000.3801230142875
0.00015951308161887902,1000.396364618578
0.00015993630209687392,1000.4133844272533
0.00016035952257486882,1000.4312243484446
0.00016078274305286373,1000.4499287440193
0.00016120596353085863,1000.4695445761225
0.00016162918400885353,1000.4901215617365
0.00016205240448684843,1000.511712335591
0.00016247562496484334,1000.5343726216585
0.00016289884544283824,1000.5581614134895
0.00016332206592083314,1000.5831411636564
0.00016374528639882805,1000.609377982536
0.00016416850687682295,1000.636941846628
0.00016459172735481785,1000.6659068165561
0.00016501494783281275,1000.696351264866
0.00016543816831080766,1000.7283581136984
0.00016586138878880256,1000.7620150823607
0.00016628460926679746,1000.797414944763
0.00016670782974479237,1000.8346557966171
0.00016713105022278727,1000.8738413322309
0.00016755427070078217,1000.9150811306664
0.00016797749117877708,1000.9584909509547
0.00016840071165677198,1001.0041930359873
0.00016882393213476688,1001.0523164246362
0.00016924715261276178,1001.1029972717547
0.0001696703730907567,1001.156379174907
0.0001700935935687516,1001.2126135077746
0.0001705168140467465,1001.2718597597052
0.0001709400345247414,1001.3342858805191
0.0001713632550027363,1001.4000686298306
0.0001717864754807312,1001.4693939304113
0.0001722096959587261,1001.5424572253067
0.000172632916436721,1001.6194638384892
0.0001730561369147159,1001.7006293389735
0.00017347935739271081,1001.7861799086296
0.00017390257787070572,1001.876352714379
0.00017432579834870062,1001.971396285952
0.00017474901882669552,1002.0715709009053
0.00017517223930469043,1002.1771489792129
0.00017548435449474118,1002.2586383000905
0.00017579646968479194,1002.3433399294861
0.0001761085848748427,1002.4313766005978
0.00017642070006489345,1002.5228750799271
0.0001767328152549442,1002.6179662725328
0.00017704493044499496,1002.7167853331172
0.0001773570456350457,1002.8194717834076
0.00017766916082509647,1002.9261696368707
0.00017798127601514722,1003.0370275320957
0.00017829339120519798,1003.1521988760651
0.00017860550639524873,1003.2718419983903
0.0001789176215852995,1003.3961203176713
0.00017922973677535024,1003.5252025212941
0.000179541851965401,1003.6592627599362
0.00017985396715545175,1003.7984808586111
0.0001801660823455025,1003.9430425446195
0.00018047819753555327,1004.0931396942316
0.00018079031272560402,1004.2489705992941
0.00018110242791565478,1004.4107402548664
0.00018141454310570553,1004.5786606688114
0.00018172665829575629,1004.7529511939874
0.00018203877348580704,1004.9338388846729
0.0001823508886758578,1005.1215588772114
0.00018266300386590855,1005.31635479444
0.0001829751190559593,1005.5184791757011
0.00018328723424601006,1005.7281939322954
0.00018359934943606082,1005.9457708282469
0.00018391146462611157,1006.171491985964
0.00018422357981616233,1006.4056504166374
0.00018453569500621308,1006.648550575224
0.00018484781019626384,1006.9005089398208
0.0001851599253863146,1007.1618546150985
0.00018547204057636535,1007.4329299594875
0.0001857841557664161,1007.7140912359677
0.00018609627095646686,1008.0057092865485
0.00018640838614651762,1008.3081702307597
0.00018672050133656837,1008.6218761887177
0.00018703261652661913,1008.9472460296294
0.00018734473171666988,1009.2847161469704
0.00018765684690672064,1009.634741261978
0.0001879689620967714,1009.9977952583455
0.00018828107728682215,1010.3743720475039
0.0001885931924768729,1010.7649864709041
0.00018890530766692366,1011.1701752427333
0.0001892174228569744,1011.590497935237
0.00018952953804702517,1012.026538010311
0.00018984165323707592,1012.4789039024603
0.00019015376842712668,1012.948230158633
0.00019046588361717743,1013.4351786401979
0.0001907779988072282,1013.9404397922278
0.00019109011399727894,1014.4647339856194
0.0001914022291873297,1015.008812938166
0.00019171434437738045,1015.5734612211039
0.0001920264595674312,1016.1594978578098
0.00019233857475748197,1016.7677780214999
0.00019265068994753272,1017.3991948391441
0.00019296280513758348,1018.0546813093174
0.00019327492032763423,1018.7352123422346
0.00019358703551768499,1019.4418069307426
0.00019389915070773574,1020.1755304616518
0.0001942112658977865,1020.9374971772637
0.00019444232452870333,1021.5204578435735
0.00019467338315962016,1022.1200267031945
0.000194904441790537,1022.7367126962946
0.00019513550042145382,1023.3710424025884
0.00019536655905237065,1024.023560765914
0.00019559761768328748,1024.6948318590412
0.00019582867631420432,1025.3854396837726
0.00019605973494512115,1026.095989008068
0.00019629079357603798,1026.8271062457832
0.0001965218522069548,1027.5794403832558
0.00019675291083787164,1028.3536639545646
0.00019698396946878847,1029.1504740671683
0.0001972150280997053,1029.9705934808374
0.00019744608673062213,1030.814771743722
0.00019767714536153897,1031.6837863892686
0.0001979082039924558,1032.578444197674
0.00019813926262337263,1033.499582525534
0.00019837032125428946,1034.4480707081336
0.0001986013798852063,1035.4248115386883
0.00019883243851612312,1036.4307428297554
0.00019906349714703995,1037.4668390615882
0.00019929455577795678,1038.5341131232794
0.00019952561440887362,1039.63361815252
0.00019975667303979045,1040.7664494797561
0.00019998773167070728,1041.933746684376
0.0002002187903016241,1043.1366957684038
0.00020044984893254094,1044.3765314585776
0.00020068090756345777,1045.6545396380552
0.0002009119661943746,1046.9720599305451
0.00020108134016449193,1047.9637510598773
0.00020125071413460926,1048.977992572394
0.0002014200881047266,1050.0153722776151
0.00020158946207484392,1051.0764964293137
0.00020175883604496125,1052.1619904216298
0.00020192821001507858,1053.2724995261922
0.0002020975839851959,1054.4086896610668
0.00020226695795531324,1055.5712481814357
0.00020243633192543057,1056.7608847038748
0.0002026057058955479,1057.9783319754106
0.00020277507986566522,1059.224346782907
0.00020294445383578255,1060.4997108927923
0.00020311382780589988,1061.805232029305
0.0002032832017760172,1063.1417449049234
0.00020345257574613454,1064.5101122977555
0.00020362194971625187,1065.9112261601663
0.0002037913236863692,1067.3460087814315
0.00020396069765648653,1068.8154140054662
0.00020413007162660386,1070.3204284946437
0.0002042994455967212,1071.8620730472912
0.00020446881956683852,1073.4414039630276
0.00020463819353695584,1075.0595144694573
0.00020480756750707317,1076.7175362082353
0.0002049769414771905,1078.4166407752023
0.00020514631544730783,1080.1580413171662
0.00020531568941742516,1081.9429941886563
0.0002054850633875425,1083.772800669567
0.00020565443735765982,1085.648808742357
0.00020582381132777715,1087.5724149270939
0.00020599318529789448,1089.545066173066
0.0002061625592680118,1091.5682618056462
0.00020633193323812914,1093.6435555258906
0.00020650130720824647,1095.772557458707
0.0002066706811783638,1097.9569362439584
0.00020684005514848112,1100.1984211637985
0.00020700942911859845,1102.498804298126
0.00020717880308871578,1104.8599426981195
0.0002073481770588331,1107.2837605651189
0.00020751755102895044,1109.772251419493
0.00020768692499906777,1112.3274802407059
0.0002078562989691851,1114.9515855580753
0.00020802567293930243,1117.6467814611917
0.00020819504690941976,1120.4153595027487
0.00020836442087953709,1123.2596904628465
0.00020853379484965442,1126.18222592141
0.00020870316881977174,1129.185499589356
0.00020887254278988907,1132.272128345206
0.0002090419167600064,1135.4448129041116
0.00020921129073012373,1138.706338054799
0.00020932848869256005,1141.0166515507242
0.00020944568665499637,1143.37184655803
0.0002095628846174327,1145.772915429034
0.00020964745908729472,1147.534683032242
0.00020973203355715675,1149.3212516497151
0.00020981660802701877,1151.1330117302691
0.0002099011824968808,1152.9703583725916
0.00020998575696674283,1154.833691177816
0.00021007033143660486,1156.723414078254
0.0002101549059064669,1158.6399351553487
0.00021023948037632892,1160.5836664364938
0.00021032405484619094,1162.555023653208
0.00021040862931605297,1164.5544259707763
0.000210493203785915,1166.5822957054143
0.00021057777825577703,1168.6390580028542
0.00021066235272563906,1170.7251404752355
0.00021074692719550109,1172.840972804955
0.00021083150166536311,1174.986986315979
0.00021091607613522514,1177.1636135092276
0.00021097810431953281,1178.7796951731277
0.00021104013250384049,1180.4126477900177
0.00021110216068814816,1182.0626421973955
0.00021116418887245583,1183.7298490033086
0.0002112262170567635,1185.414438434686
0.00021128824524107117,1187.1165801822674
0.00021135027342537884,1188.8364432473436
0.00021141230160968651,1190.5741957745556
0.00021147432979399419,1192.330004863605
0.00021153635797830186,1194.1040363759091
0.00021159838616260953,1195.8964547470084
0.0002116604143469172,1197.7074227741805
0.00021172244253122487,1199.5371013921717
0.00021178447071553254,1201.3856494416239
0.0002118464988998402,1203.2532234226007
0.00021190852708414788,1205.1399772464542
0.00021197055526845556,1207.04606197216
0.00021203258345276323,1208.9716255164228
0.0002120946116370709,1210.916812365981
0.00021215663982137857,1212.8817632746466
0.00021221866800568624,1214.866614950553
0.0002122806961899939,1216.8714997218574
0.00021234272437430158,1218.8965451910549
0.00021240475255860926,1220.9418738807144
0.00021246678074291693,1223.0076028652988
0.0002125288089272246,1225.0938433869978
0.00021259083711153227,1227.200700457891
0.00021265286529583994,1229.3282724502017
0.0002127148934801476,1231.4766506740793
0.00021277692166445528,1233.6459189420318
0.00021283894984876295,1235.8361531202986
0.00021290097803307063,1238.0474206681347
0.0002129630062173783,1240.2797801657136
0.00021302503440168597,1242.5332808309875
0.00021311949895440872,1246.0059040215028
0.00021321396350713147,1249.527741137219
0.00021330842805985422,1253.0988245130113
0.00021340289261257697,1256.719122235549
0.00021349735716529972,1260.3885337563795
0.00021359182171802246,1264.1068854835335
0.00021368628627074521,1267.8739263678951
0.00021378075082346796,1271.6893235111554
0.0002138752153761907,1275.5526578350111
0.00021396967992891346,1279.4634198531535
0.0002140641444816362,1283.4210056008942
0.00021415860903435896,1287.424712787048
0.0002142530735870817,1291.4737371922656
0.00021434753813980446,1295.5671694089942
0.0002144420026925272,1299.7039919657054
0.00021453646724524996,1303.8830768675548
0.0002146309317979727,1308.1031836822808
0.00021472539635069546,1312.362958213455
0.0002148198609034182,1316.6609318018673
0.00021491432545614096,1320.9955213233106
0.0002150087900088637,1325.3650299608269
0.00021510325456158645,1329.7676488016825
0.0002151977191143092,1334.201459287695
0.00021529218366703195,1338.664436558063
0.00021535975001590866,1341.8733228937208
0.00021542731636478536,1345.0952356708503
0.00021549488271366206,1348.329341789838
0.00021556244906253876,1351.5747851432359
0.00021563001541141546,1354.8306879950985
0.00021569758176029217,1358.0961525079417
0.00021576514810916887,1361.3702623651454
0.00021583271445804557,1364.6520844843906
0.00021590028080692227,1367.9406708302388
0.00021596784715579898,1371.2350603424686
0.00021603541350467568,1374.5342809516658
0.00021610297985355238,1377.8373516646534
0.00021617054620242908,1381.1432847196415
0.00021623811255130578,1384.4510878027784
0.0002163056789001825,1387.7597663034805
0.0002163732452490592,1391.068325596417
0.0002164408115979359,1394.3757733489258
0.0002165083779468126,1397.6811218369717
0.0002165759442956893,1400.9833902421815
0.000216643510644566,1404.2816069214687
0.00021669310383198498,1406.699337171626
0.00021674269701940397,1409.113991843274
0.00021679229020682295,1411.5252002036893
0.00021684188339424193,1413.9325963675208
0.00021689147658166092,1416.3358197286386
0.0002169410697690799,1418.7345153758718
0.00021699066295649888,1421.128334491749
0.00021704025614391787,1423.516934735354
0.00021708984933133685,1425.8999806084287
0.00021713944251875583,1428.2771438022235
0.00021718903570617482,1430.6481035236686
0.0002172386288935938,1433.0125468008491
0.00021728822208101278,1435.370168767546
0.00021733781526843177,1437.720672925855
0.00021738740845585075,1440.0637713860335
0.00021743700164326973,1442.3991850833247
0.00021748659483068872,1444.7266439717168
0.0002175361880181077,1447.0458871944288
0.00021758578120552668,1449.3566632309323
0.00021763537439294567,1451.6587300205667
0.00021768496758036465,1453.951855062976
0.00021773456076778363,1456.2358154956278
0.00021778415395520262,1458.5103981487302
0.0002178337471426216,1460.775399577976
0.0002179084781453071,1464.169964015328
0.0002179832091479926,1467.541713819293
0.00021805794015067808,1470.8900777433953
0.00021813267115336358,1474.2145339114504
0.00021820740215604907,1477.514609083907
0.00021828213315873456,1480.7898777599992
0.00021835686416142006,1484.039961119216
0.00021843159516410555,1487.2645257947638
0.00021850632616679104,1490.4632824941934
0.00021858105716947654,1493.63598449708
0.00021865578817216203,1496.782426054633
0.00021873051917484752,1499.9024407063175
0.00021880525017753302,1502.995899526261
0.0002188799811802185,1506.0627093154212
0.000218954712182904,1509.1028107572151
0.0002190294431855895,1512.1161765526083
0.000219104174188275,1515.102809548073
0.00021917890519096048,1518.0627408683883
0.00021925363619364598,1520.9960280656758
0.00021932836719633147,1523.902753295303
0.00021940309819901697,1526.783021525171
0.00021947782920170246,1529.6369588008283
0.00021955256020438795,1532.4647105465622
0.00021962729120707345,1535.2664399268076
0.00021970202220975894,1538.042326273945
0.00021977675321244443,1540.7925635817367
0.00021985148421512993,1543.5173590644283
0.00021992621521781542,1546.2169317846176
0.0002200009462205009,1548.8915113531018
0.0002200756772231864,1551.5413367015444
0.0002201504082258719,1554.1666549269817
0.0002202251392285574,1556.7677202069488
0.0002202998702312429,1559.3447927842624
0.00022037460123392838,1561.898138020277
0.00022044933223661387,1564.428025514838
0.00022052406323929937,1566.9347282906526
0.00022059879424198486,1569.418522039554
0.00022067352524467035,1571.8796844280862
0.00022074825624735585,1574.3184944598138
0.00022082298725004134,1576.735231891652
0.00022089771825272684,1579.130176701361
0.00022097244925541233,1581.5036086032615
0.00022104718025809782,1583.8558066092605
0.00022112191126078332,1586.187048632648
0.0002211966422634688,1588.4976111319
0.0002212713732661543,1590.787768791666
0.0002213461042688398,1593.0577942383325
0.0002214208352715253,1595.307957787768
0.00022149556627421078,1597.5385272228805
0.00022157029727689628,1599.7497675986583
0.00022164502827958177,1601.9419410725084
0.00022171975928226726,1604.115306757877
0.00022179449028495276,1606.2701205992253
0.00022186922128763825,1608.4066352665168
0.00022194395229032374,1610.5251000675032
0.00022201868329300924,1612.625760876221
0.00022209341429569473,1614.7088600762181
0.00022216814529838023,1616.7746365171101
0.00022224287630106572,1618.8233254831785
0.0002223176073037512,1620.8551586728265
0.0002223923383064367,1622.8703641877933
0.0002224670693091222,1624.8691665310973
0.0002225418003118077,1626.8517866127827
0.00022261653131449319,1628.8184417626142
0.00022269126231717868,1630.7693457489277
0.00022276599331986417,1632.7047088029126
0.00022284072432254967,1634.6247376476713
0.00022291545532523516,1636.5296355314597
0.00022302787142265785,1639.3670673804882
0.00022314028752008053,1642.171377207173
0.00022325270361750322,1644.9432136496207
0.0002233651197149259,1647.6832086404431
0.0002234775358123486,1650.3919777875985
0.00022358995190977128,1653.0701207579627
0.00022370236800719397,1655.718221669991
0.00022381478410461665,1658.3368494984165
0.00022392720020203934,1660.9265584831574
0.00022403961629946203,1663.4878885343928
0.0002241520323968847,1666.0213656328908
0.0002242644484943074,1668.527502227606
0.00022437686459173009,1671.0067976296114
0.00022448928068915277,1673.4597383990147
0.00022460169678657546,1675.8867987229683
0.00022471411288399815,1678.2884407851898
0.00022482652898142083,1680.665115127372
0.00022493894507884352,1683.0172610015652
0.0002250513611762662,1685.345306712671
0.0002251637772736889,1687.6496699512616
0.00022527619337111158,1689.9307581169376
0.00022538860946853427,1692.1889686320817
0.00022550102556595695,1694.424689243967
0.00022561344166337964,1696.638298320277
0.00022572585776080233,1698.8301651349298
0.000225838273858225,1701.0006501428356
0.0002259506899556477,1703.1501052450071
0.00022606310605307039,1705.27887404674
0.00022617552215049307,1707.3872921084278
0.00022628793824791576,1709.4756871855266
0.00022640035434533845,1711.5443794586376
0.00022651277044276113,1713.5936817591926
0.00022662518654018382,1715.6238997894336
0.0002267376026376065,1717.6353323306716
0.0002268500187350292,1719.6282714418828
0.00022696243483245188,1721.6030026566455
0.00022707485092987457,1723.5598051762852
0.0002271555405851709,1724.9534523015154
0.00022723623024046725,1726.3381023696168
0.0002273169198957636,1727.7138528931607
0.00022739760955105994,1729.0807998639918
0.00022747829920635629,1730.4390377832715
0.00022755898886165263,1731.7886596908024
0.00022763967851694897,1733.1297571949585
0.00022772036817224532,1734.4624205020611
0.00022784877818664867,1736.5660566551587
0.00022797718820105202,1738.648908152365
0.00022810559821545537,1740.711317657418
0.00022823400822985873,1742.753619726051
0.00022836241824426208,1744.7761410561227
0.00022849082825866543,1746.7792007298174
0.00022871067731772518,1750.1643205997882
0.00022886024182431128,1752.4359271966296
0.00022900980633089739,1754.6827176011636
0.0002291593708374835,1756.9051415067167
0.0002293089353440696,1759.1036369465182
0.0002294584998506557,1761.278630693715
0.0002296080643572418,1763.4305386395847
0.0002297576288638279,1765.5597661555119
0.000229907193370414,1767.666708441478
0.0002300567578770001,1769.7517508613653
0.00023020632238358621,1771.8152692654483
0.00023035588689017232,1773.8576302993445
0.00023050545139675842,1775.879191698645
0.00023065501590334453,1777.8803025724792
0.00023080458040993063,1779.8613036773318
0.00023095414491651673,1781.8225276801297
0.00023110370942310284,1783.7642994094724
0.00023125327392968894,1785.6869360972112
0.000231417364354062,1787.7746568815044
0.00023158145477843503,1789.8401174594535
0.00023174554520280808,1791.8837071672262
0.00023190963562718113,1793.9058056675055
0.00023207372605155418,1795.9067832657156
0.00023223781647592722,1797.8870012118755
0.00023240190690030027,1799.8468119890583
0.00023256599732467332,1801.7865595932253
0.00023273008774904637,1803.7065798030026
0.000232847097083818,1805.0638370059326
0.00023296410641858965,1806.411346510195
0.0002330811157533613,1807.7492228186472
0.00023319812508813294,1809.0775785282738
0.00023331513442290458,1810.3965243694647
0.00023343214375767622,1811.706169244951
0.00023351693613110318,1812.6494695415251
0.00023360172850453014,1813.5879820344976
0.0002336865208779571,1814.521746437621
0.00023377131325138406,1815.450801996563
0.000233856105624811,1816.3751874979314
0.00023394089799823797,1817.2949412766297
0.00023402569037166493,1818.2101012206076
0.0002341104827450919,1819.1207047771682
0.00023419527511851884,1820.0267889623672
0.0002342800674919458,1820.9283903683595
0.0002343414603543852,1821.5784063031654
0.0002344028532168246,1822.2261047920688
0.000234464246079264,1822.8714993163078
0.0002345256389417034,1823.514603246666
0.00023458703180414278,1824.155429843612
0.00023464842466658218,1824.7939922583805
0.00023470981752902158,1825.4303035347723
0.00023477121039146097,1826.0643766105281
0.00023483260325390037,1826.6962243181288
0.00023489399611633977,1827.325859385699
0.00023495538897877916,1827.9532944382736
0.00023501678184121856,1828.5785419990616
0.00023512496200694914,1829.6750032186883
0.00023523314217267972,1830.7647780408324
0.0002353413223384103,1831.8479327362186
0.00023544950250414088,1832.9245326481157
0.00023555768266987146,1833.9946422093742
0.00023566586283560204,1835.0583249594263
0.00023577404300133262,1836.1156435603848
0.0002358822231670632,1837.1666598125116
0.00023599040333279378,1838.2114346697324
0.00023615548649110043,1839.7938699333076
0.00023632056964940709,1841.3621207846795
0.00023648565280771374,1842.916392914523
0.0002366507359660204,1844.4568878194873
0.00023681581912432704,1845.9838029188988
0.0002369809022826337,1847.4973316607357
0.00023714598544094035,1848.997663622953
0.0002374450469571929,1851.682627129419
0.00023774410847344547,1854.3259630684586
0.00023804316998969803,1856.9287078218752
0.0002383422315059506,1859.4918617431322
0.00023864129302220315,1862.0163909825083
0.0002389403545384557,1864.503228899851
0.00023923941605470827,1866.9532773372641
0.00023953847757096083,1869.3674079737418
0.0002398375390872134,1871.7464637056712
0.0002400542737107914,1873.4491464292878
0.00024027100833436943,1875.1341378096793
0.00024048774295794745,1876.8017324321106
0.00024070447758152547,1878.4522180372692
0.00024092121220510348,1880.085875731404
0.0002411379468286815,1881.7029801823903
0.00024135468145225952,1883.3037998074244
0.00024157141607583754,1884.8885969550497
0.00024178815069941556,1886.4576280858257
0.00024194307548346027,1887.56966887728
0.00024205589647780226,1888.3745540570865
0.00024216871747214424,1889.175316993725
0.00024228153846648622,1889.971991512209
0.0002423943594608282,1890.7646110506603
0.0002425071804551702,1891.5532086648782
0.00024262000144951217,1892.3378170341487
0.00024273282244385416,1893.1184684671052
0.00024284564343819614,1893.895194908164
0.00024295846443253812,1894.6680279412994
0.0002430712854268801,1895.4369987956609
0.00024315395875450146,1895.9980535705436
0.0002432366320821228,1896.5570630884406
0.00024331930540974416,1897.1140392842503
0.0002434019787373655,1897.6689939955415
0.00024348465206498686,1898.2219389637075
0.0002435673253926082,1898.7728858350633
0.00024364999872022956,1899.3218461617419
0.0002437326720478509,1899.8688314025956
0.00024381534537547226,1900.4138529242387
