 VARIABLES  =  "X"  "temp"  "u"  "rho"  "Y_H" "Y_H2" "Y_O" "Y_OH" "Y_H2O" "Y_O2" "Y_HO2" "Y_H2O2" "Y_N2" "Y_AR" "Y_HE" "Y_CO" "Y_CO2"
 ZONE  I=463  FORMAT=POINT  SPECFORMAT=MASS 
0.0 298.0 0.2021716555995684 1.0219494605490174 -1.3136677892887516e-21 0.011607600905729352 -5.362197247614983e-20 -7.923768111997019e-21 -9.228223072672782e-21 0.23029514743554844 -7.457022806229375e-20 6.341000146385914e-20 0.7580972516587223 0.0 8.043271765599085e-201 0.0 0.0
0.000130078125 298.0 0.20217165559950856 1.02194946054932 -4.315824015647354e-24 0.011607600905703674 -5.253405457097005e-20 -1.2342654932265758e-21 -1.893487550669305e-20 0.23029514743555385 -2.440135873226169e-19 6.339026495068198e-20 0.7580972516587425 0.0 1.0369461880006528e-200 0.0 0.0
0.00020015625 298.0 0.20217165559946818 1.021949460549524 -1.8966458021172178e-25 0.011607600905686338 -5.195579959049225e-20 -4.031934466090842e-22 -2.0656382181392848e-20 0.23029514743555748 -2.4903057290592572e-19 6.338841415887362e-20 0.7580972516587563 0.0 1.1894285527821573e-200 0.0 0.0
0.000270234375 298.0 0.2021716555994206 1.0219494605497645 -8.472739815664887e-26 0.011607600905665932 -5.13844693522615e-20 -1.7301667967013135e-22 -2.1582601502448375e-20 0.23029514743556176 -2.520143124845305e-19 6.338853567006362e-20 0.7580972516587724 0.0 1.364994486329647e-200 0.0 0.0
0.0003403125 298.0 0.20217165559936456 1.0219494605500477 -6.242682981889098e-26 0.011607600905641904 -5.08204727727198e-20 -1.068960251418263e-22 -2.2273496370015044e-20 0.2302951474355668 -2.545478193065677e-19 6.338919441756194e-20 0.7580972516587914 0.0 1.5670881133107942e-200 0.0 0.0
0.00048046875 298.0 0.20217165559922284 1.021949460550764 -5.4941298149282e-26 0.011607600905581092 -4.9715747656062974e-20 -8.595794700972875e-23 -2.342023116440186e-20 0.23029514743557958 -2.592395620790882e-19 6.339086334818054e-20 0.7580972516588395 0.0 2.0627074507500478e-200 0.0 0.0
0.00076078125 298.0 0.20217165559878872 1.0219494605529587 -5.190719217750169e-26 0.011607600905394805 -4.759469992576579e-20 -8.018919548889512e-23 -2.5077826595820296e-20 0.23029514743561874 -2.6816105400196074e-19 6.339438046929788e-20 0.7580972516589866 0.0 3.501167390345702e-200 0.0 0.0
0.00118125 298.0 0.20217165559756065 1.0219494605591664 -4.8616241317118693e-26 0.011607600904867817 -4.4607420954291423e-20 -7.505546759808051e-23 -2.403505790478342e-20 0.23029514743572949 -2.807116932312296e-19 6.34008486663142e-20 0.7580972516594028 0.0 7.273545773160969e-200 0.0 0.0
0.001741875 298.00000000000006 0.20217165559389214 1.02194946057771 -4.462303691996306e-26 0.011607600903293647 -4.094439197966429e-20 -6.888913915870444e-23 1.3231842982601428e-21 0.23029514743606025 -2.960890437640443e-19 6.342035220132308e-20 0.7580972516606462 0.0 1.7536326834965917e-199 0.0 0.0
0.0023025 298.0000000000003 0.20217165558502365 1.021949460622539 -4.09723666299831e-26 0.011607600899488072 -3.7594708838165934e-20 -6.325316198320319e-23 1.608624920231487e-19 0.23029514743685994 -3.101304039884734e-19 6.35089807801357e-20 0.758097251663652 0.0 3.989280633304561e-199 0.0 0.0
