time, pressure_max((0,0)(127,127))
0.000267725, 101476
0.000268624, 101475
0.000269523, 101474
0.000270422, 101474
0.000271321, 101473
0.00027222, 101472
0.000273119, 101471
0.000274018, 101470
0.000274916, 101470
0.000275815, 101469
0.000276714, 101468
0.000277613, 101468
0.000278512, 101467
0.000279411, 101466
0.00028031, 101465
0.000281209, 101465
0.000282108, 101464
0.000283007, 101463
0.000283906, 101462
0.000284805, 101462
0.000285704, 101461
0.000286603, 101460
0.000287502, 101460
0.000288401, 101459
0.0002893, 101458
0.000290199, 101458
0.000291097, 101457
0.000291996, 101456
0.000292895, 101456
0.000293794, 101455
0.000294693, 101454
0.000295592, 101454
0.000296491, 101454
0.00029739, 101453
0.000298289, 101453
0.000299188, 101452
0.000300087, 101452
0.000300986, 101451
0.000301885, 101451
0.000302784, 101450
0.000303683, 101450
0.000304582, 101449
0.000305481, 101448
0.00030638, 101448
0.000307279, 101447
0.000308178, 101446
0.000309077, 101445
0.000309976, 101444
0.000310876, 101443
0.000311775, 101442
0.000312674, 101441
0.000313573, 101440
0.000314472, 101439
0.000315371, 101438
0.00031627, 101437
0.000317169, 101435
0.000318069, 101434
0.000318968, 101433
0.000319867, 101431
0.000320766, 101430
0.000321665, 101428
0.000322565, 101427
0.000323464, 101425
0.000324363, 101424
0.000325262, 101422
0.000326161, 101421
0.000327061, 101419
0.00032796, 101418
0.000328859, 101417
0.000329759, 101415
0.000330658, 101414
0.000331557, 101412
0.000332457, 101411
0.000333356, 101409
0.000334255, 101408
0.000335155, 101406
0.000336054, 101405
0.000336953, 101403
0.000337853, 101402
0.000338752, 101400
0.000339652, 101399
0.000340551, 101397
0.000341451, 101395
0.00034235, 101394
0.00034325, 101392
0.000344149, 101390
0.000345049, 101388
0.000345948, 101386
0.000346848, 101385
0.000347748, 101383
0.000348647, 101381
0.000349547, 101379
0.000350446, 101377
0.000351346, 101376
0.000352246, 101374
0.000353145, 101373
0.000354045, 101371
0.000354945, 101370
0.000355844, 101368
0.000356744, 101366
0.000357644, 101365
0.000358543, 101363
0.000359443, 101362
0.000360343, 101360
0.000361242, 101359
0.000362142, 101357
0.000363042, 101356
0.000363941, 101354
0.000364841, 101353
0.000365741, 101352
0.00036664, 101350
0.00036754, 101349
0.00036844, 101347
0.00036934, 101346
0.000370239, 101344
0.000371139, 101343
0.000372039, 101341
0.000372938, 101340
0.000373838, 101339
0.000374738, 101338
0.000375638, 101336
0.000376537, 101335
0.000377437, 101334
0.000378337, 101333
0.000379236, 101332
0.000380136, 101330
0.000381036, 101330
0.000381936, 101329
0.000382835, 101329
0.000383735, 101328
0.000384635, 101328
0.000385535, 101327
0.000386434, 101327
0.000387334, 101327
0.000388234, 101326
0.000389134, 101326
0.000390033, 101326
0.000390933, 101325
0.000391833, 101325
0.000392733, 101325
0.000393633, 101324
0.000394532, 101324
0.000395432, 101324
0.000396332, 101323
0.000397232, 101323
0.000398131, 101323
0.000399031, 101322
0.000399931, 101322
0.000400831, 101322
0.000401731, 101322
0.00040263, 101321
0.00040353, 101321
0.00040443, 101321
0.00040533, 101321
0.00040623, 101321
0.00040713, 101321
0.000408029, 101321
0.000408929, 101322
0.000409829, 101322
0.000410729, 101322
0.000411629, 101322
0.000412529, 101323
0.000413428, 101323
0.000414328, 101323
0.000415228, 101323
0.000416128, 101323
0.000417028, 101324
0.000417928, 101324
0.000418828, 101324
0.000419727, 101324
0.000420627, 101324
0.000421527, 101325
0.000422427, 101325
0.000423327, 101325
0.000424227, 101326
0.000425127, 101326
0.000426026, 101326
0.000426926, 101327
0.000427826, 101327
0.000428726, 101327
0.000429626, 101328
0.000430526, 101328
0.000431426, 101328
0.000432325, 101329
0.000433225, 101329
0.000434125, 101329
0.000435025, 101330
0.000435925, 101330
0.000436825, 101330
0.000437725, 101331
0.000438624, 101331
0.000439524, 101331
0.000440424, 101331
0.000441324, 101332
0.000442224, 101332
0.000443124, 101332
0.000444024, 101333
0.000444923, 101333
0.000445823, 101333
0.000446723, 101333
0.000447623, 101334
0.000448523, 101334
0.000449423, 101334
0.000450323, 101334
0.000451223, 101335
0.000452122, 101335
0.000453022, 101335
0.000453922, 101335
0.000454822, 101335
0.000455722, 101336
0.000456622, 101336
0.000457522, 101336
0.000458422, 101336
0.000459322, 101336
0.000460221, 101337
0.000461121, 101337
0.000462021, 101337
0.000462921, 101337
0.000463821, 101337
0.000464721, 101338
0.000465621, 101338
0.000466521, 101338
0.000467421, 101338
0.00046832, 101338
0.00046922, 101338
0.00047012, 101339
0.00047102, 101339
0.00047192, 101339
0.00047282, 101339
0.00047372, 101339
0.00047462, 101339
0.00047552, 101339
0.00047642, 101340
0.00047732, 101340
0.000478219, 101340
0.000479119, 101340
0.000480019, 101340
0.000480919, 101340
0.000481819, 101340
0.000482719, 101340
0.000483619, 101340
0.000484519, 101340
0.000485419, 101340
0.000486319, 101340
0.000487219, 101340
0.000488119, 101341
0.000489019, 101341
0.000489918, 101341
0.000490818, 101341
0.000491718, 101341
0.000492618, 101341
0.000493518, 101341
0.000494418, 101341
0.000495318, 101341
0.000496218, 101341
0.000497118, 101341
0.000498018, 101341
0.000498918, 101341
0.000499818, 101341
0.000500718, 101341
0.000501618, 101341
0.000502518, 101341
0.000503418, 101341
0.000504317, 101341
0.000505217, 101341
0.000506117, 101341
0.000507017, 101341
0.000507917, 101341
0.000508817, 101341
0.000509717, 101341
0.000510617, 101341
0.000511517, 101341
0.000512417, 101341
0.000513317, 101341
0.000514217, 101341
0.000515117, 101341
0.000516017, 101341
0.000516917, 101341
0.000517817, 101341
0.000518717, 101341
0.000519617, 101341
0.000520517, 101341
0.000521417, 101341
0.000522317, 101341
0.000523216, 101341
0.000524116, 101341
0.000525016, 101341
0.000525916, 101341
0.000526816, 101341
0.000527716, 101341
0.000528616, 101341
0.000529516, 101341
0.000530416, 101341
0.000531316, 101341
0.000532216, 101341
0.000533116, 101342
0.000534016, 101342
0.000534916, 101342
0.000535816, 101342
0.000536716, 101342
0.000537616, 101342
0.000538516, 101342
0.000539416, 101342
0.000540316, 101342
0.000541216, 101342
0.000542116, 101342
0.000543016, 101342
0.000543916, 101342
0.000544816, 101342
0.000545716, 101342
0.000546616, 101342
0.000547516, 101342
0.000548416, 101342
0.000549316, 101342
0.000550215, 101342
0.000551115, 101342
0.000552015, 101342
0.000552915, 101342
0.000553815, 101342
0.000554715, 101342
0.000555615, 101342
0.000556515, 101342
0.000557415, 101342
0.000558315, 101342
0.000559215, 101342
0.000560115, 101342
0.000561015, 101342
0.000561915, 101342
0.000562815, 101342
0.000563715, 101342
0.000564615, 101342
0.000565515, 101342
0.000566415, 101342
0.000567315, 101342
0.000568215, 101342
0.000569115, 101342
0.000570015, 101342
0.000570915, 101342
0.000571815, 101342
0.000572715, 101342
0.000573615, 101342
0.000574515, 101342
0.000575415, 101342
0.000576315, 101342
0.000577215, 101342
0.000578115, 101342
0.000579015, 101342
0.000579915, 101342
0.000580815, 101342
0.000581715, 101342
0.000582615, 101342
0.000583515, 101342
0.000584415, 101342
0.000585315, 101342
0.000586215, 101342
0.000587115, 101342
0.000588015, 101342
0.000588915, 101342
0.000589815, 101342
0.000590715, 101343
0.000591615, 101343
0.000592515, 101343
0.000593415, 101343
0.000594315, 101343
0.000595215, 101343
0.000596115, 101343
0.000597015, 101343
0.000597915, 101343
0.000598815, 101343
0.000599715, 101343
0.0006, 101343
